doi_o,message
10.37016/mr-2020-47,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Neylan, J., Biddlestone, M., Roozenbeek, J., & van der Linden, S. (2023). How to ---inoculate--- against multimodal misinformation: A conceptual replication of Roozenbeek and van der Linden (2020). Scientific Reports, 13(1). https://doi.org/10.1038/s41598-023-43885-2

**Outcome:** ""mixed""

> **Outcome quote:** people who play Cat Park find misinformation significantly less reliable post-gameplay ( d = 0.95, p < 0.001)


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/1747021820980301,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Laine, M., Fellman, D., Er--ste, T., Ritakallio, L., & Salmi, J. (2024). Strategy use and its evolvement in word list learning: a replication study. Royal Society Open Science, 11(2). https://doi.org/10.1098/rsos.230651

**Outcome:** ""mixed""

> **Outcome quote:** Their first finding was partly replicated: manipulation strategies (grouping, visualization, association, narrative, other strategy) but not maintenance strategies (rehearsal/repetition, selective focus) were associated with superior word recall. The second finding on the decrease in strategy changers over task blocks was replicated. The third finding turned out to be misguided: neither our nor the original study showed task-initial increase in strategy use in the real-word learning condition.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1371/journal.pone.0026828,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Claesen, A., Vanpaemel, W., Maerten, A.-S., Verliefde, T., Tuerlinckx, F., & Heyman, T. (2023). Data sharing upon request and statistical consistency errors in psychology: A replication of Wicherts, Bakker and Molenaar (2011). PLOS ONE, 18(4), e0284243. https://doi.org/10.1371/journal.pone.0284243

**Outcome:** ""failed""

> **Outcome quote:** we found no robust empirical evidence for the claim that not sharing research data for reanalysis is associated with consistency errors.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.evolhumbehav.2005.01.002,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** NA

**Outcome:** ""failed""

> **Outcome quote:** Failure to replicate increasing generosity by eyes


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.jbtep.2018.07.002,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Bellet, B. W., Jones, P. J., Meyersburg, C. A., Brenneman, M. M., Morehead, K. E., & McNally, R. J. (2020). Trigger warnings and resilience in college students: A preregistered replication and extension. Journal of Experimental Psychology: Applied, 26(4), 717---723. https://doi.org/10.1037/xap0000270

**Outcome:** ""failed""

> **Outcome quote:** We found strong evidence that none of the previously significant effects replicated.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/bjc.12069,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Remmers, C., Zimmermann, J., Topolinski, S., Richter, C., Zander-Schellenberg, T., Weiler, M., & Knaevelsrud, C. (2020). Intuitive judgments in depression and the role of processing fluency and positive valence: A preregistered replication study. Clinical Psychology in Europe, 2(4). https://doi.org/10.32872/cpe.v2i4.2593

**Outcome:** ""failed""

> **Outcome quote:** Overall the current study did not replicate findings from previous research regarding intuitive semantic coherence detection deficits in depression.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1126/science.198.4312.75,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Koepke, J. E., Hamm, M., Legerstee, M., & Russell, M. (1983). Neonatal imitation: Two failures to replicate. Infant Behavior and Development, 6(1), 97---102. https://doi.org/10.1016/s0163-6383(83)80012-5

**Outcome:** ""failed""

> **Outcome quote:** The results of both replications failed to yield evidence of neonatal imitation and thus raise questions about the neonate's capacity to imitate.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1901/jaba.2011.44-327,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Delmolino, L., Hansford, A. P., Bamond, M. J., Fiske, K. E., & LaRue, R. H. (2013). The use of instructive feedback for teaching language skills to children with autism. Research in Autism Spectrum Disorders, 7(6), 648---661. https://doi.org/10.1016/j.rasd.2013.02.015

**Outcome:** ""failed""

> **Outcome quote:** Out of four students, only one showed more efficient acquisition with IF than without IF during 1:1 instruction.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.4103/0366-6999.171421,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Ju, X.-D., Liu, T., Chen, J., Li, X.-G., Liu, X.-X., Liu, W.-C., Wang, K., & Deng, M. (2015). Single-nucleotide Polymorphism rs2275294 in ZNF512B is not Associated with Susceptibility to Amyotrophic Lateral Sclerosis in a Large Chinese Cohort. Chinese Medical Journal, 128(24), 3305---3309. https://doi.org/10.4103/0366-6999.171421

**Outcome:** ""failed""

> **Outcome quote:** The SNP rs2275294 in ZNF512B is not considered to be associated with ALS susceptibility in the Chinese population.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1080/026990599121494,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Blankenship, A. P., & Canto, A. I. (2016). Traumatic Brain Injuries and Special Education Services in the Schools. Exceptionality, 26(4), 218---229. https://doi.org/10.1080/09362835.2016.1238379

**Outcome:** ""failed""

> **Outcome quote:** Results indicated that the sample in the current study reported a lower incidence rate of TBI than the general population as well as that in the 1999 study by Hux and colleagues.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/a0036158,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Gaume, J., Hallgren, K. A., Clair, C., Schmid Mast, M., Carrard, V., & Atkins, D. C. (2019). Modeling empathy as synchrony in clinician and patient vocally encoded emotional arousal: A failure to replicate. Journal of Counseling Psychology, 66(3), 341---350. https://doi.org/10.1037/cou0000322

**Outcome:** ""failed""

> **Outcome quote:** Findings showed no support for our hypothesis that mean F0 synchrony between clinicians and patients would be higher in high-empathy sessions.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/j.1559-1816.1999.tb00142.x,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Leichtmann, B., & Nitsch, V. (2020). Is the Social Desirability Effect in Human---Robot Interaction overestimated? A Conceptual Replication Study Indicates Less Robust Effects. International Journal of Social Robotics, 13(5), 1013---1031. https://doi.org/10.1007/s12369-020-00688-z

**Outcome:** ""failed""

> **Outcome quote:** However, the data did not support the hypotheses.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/0010-0285(92)90008-p,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Rousselle, L., & Vossius, L. (2021). Acquiring the cardinal knowledge of number words: A conceptual replication. Journal of Numerical Cognition, 7(3), 411---434. https://doi.org/10.5964/jnc.7029

**Outcome:** ""failed""

> **Outcome quote:** Results showed that acquiring the cardinal meanings of number words spread out over a protracted period, far more extended than assumed by Wynn.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/j.1540-627x.2012.00373.x,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Debellis, F., Pinelli, M., H--lsbeck, M., & Heider, A. (2023). Ownership, governance, and internationalization in family firms: a replication and extension. Small Business Economics, 61(4), 1437---1459. https://doi.org/10.1007/s11187-023-00736-8

**Outcome:** ""failed""

> **Outcome quote:** it is not so much family ownership per se, but the influence the family obtains through board directorship that affects the family firm internationalization strategy.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1126/science.abh4340,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Choi, S.-H., Im, G. H., Choi, S., Yu, X., Bandettini, P. A., Menon, R. S., & Kim, S.-G. (2024). No replication of direct neuronal activity---related (DIANA) fMRI in anesthetized mice. Science Advances, 10(13). https://doi.org/10.1126/sciadv.adl0999

**Outcome:** ""failed""

> **Outcome quote:** Thus, we were unable to replicate the previously reported results without data preselection.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/apl0000347,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Obenauer, W. G. (2025). Does organizational performance always impact the emergence of Asian American leaders? Using replication to examine how leadership prototypes impact perceptions of fit. Journal of Management Scientific Reports. https://doi.org/10.1177/27550311251396562

**Outcome:** ""failed""

> **Outcome quote:** our replication studies using newly collected data did not show evidence of the primary effects reported in the focal study.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1002/ana.26294,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Fong, P.-Y., Kop, B. R., Evans, C., Wijaya, V. G., Lin, Y., Cappotto, D., Lee, J. S. A., Latorre, A., Song, J., Treeby, B., Martin, E., Rothwell, J., Verhagen, L., & Bestmann, S. (2025). A double-blind replication attempt of offline 5Hz-rTUS-induced corticospinal excitability. Imaging Neuroscience, 3. https://doi.org/10.1162/imag.a.1046

**Outcome:** ""failed""

> **Outcome quote:** No significant effects of 5 Hz-TUS (vs. sham) were observed.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/016502547800100203,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Smit, N., de Kleijn, R., Wicherts, J. M., & van de Pol, J. (2025). What it takes to tutor---A preregistered direct replication of the scaffolding experimental study by D. Wood et al. (1978). Journal of Educational Psychology, 117(8), 1313---1329. https://doi.org/10.1037/edu0000965

**Outcome:** ""failed""

> **Outcome quote:** but failed to replicate the effect of contingent instruction on children's independent performance when they were tested for problem-solving skills after instruction.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.31234/osf.io/7tm3s,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Altay, S., Hoes, E., & Wojcieszak, M. (2025). News Informs and Boosts Discernment: A Replication in France and Germany. The International Journal of Press/Politics. https://doi.org/10.1177/19401612251378969

**Outcome:** ""successful""

> **Outcome quote:** The replication reinforces the conclusions of the original study


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1073/pnas.1113380109,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Bergelson, E., & Swingley, D. (2014). Early Word Comprehension in Infants: Replication and Extension. Language Learning and Development, 11(4), 369---380. https://doi.org/10.1080/15475441.2014.979387

**Outcome:** ""successful""

> **Outcome quote:** We demonstrate anew that infants understand common words by 6-9 months


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1017/s0008423903778810,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Sevi, S., Mendoza Avi--a, M., & Blais, A. (2022). Reassessing Local Candidate Effects. Canadian Journal of Political Science, 55(2), 480---485. https://doi.org/10.1017/s000842392200004x

**Outcome:** ""successful""

> **Outcome quote:** Local candidates are a decisive consideration for about 5 to 8 per cent of voters outside Quebec and for about 2 to 5 per cent of voters in Quebec.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.cognition.2020.104488,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Vencato, M., Zorzi, M., & Bonato, M. (2025). Temporal momentum: an online replication and beyond. Psychological Research, 89(6). https://doi.org/10.1007/s00426-025-02167-4

**Outcome:** ""successful""

> **Outcome quote:** The results showed a reliable temporal momentum effect that was virtually indistinguishable from previous, laboratory-based experiments.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1093/med/9780195390841.003.0021,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Sanchez-Contreras, M. Y., Kouri, N., Cook, C. N., Serie, D. J., Heckman, M. G., Finch, N. A., Caselli, R. J., Uitti, R. J., Wszolek, Z. K., Graff-Radford, N., Petrucelli, L., Wang, L.-S., Schellenberg, G. D., Dickson, D. W., Rademakers, R., & Ross, O. A. (2018). Replication of progressive supranuclear palsy genome-wide association study identifies SLCO1A2 and DUSP10 as new susceptibility loci. Molecular Neurodegeneration, 13(1). https://doi.org/10.1186/s13024-018-0267-3

**Outcome:** ""successful""

> **Outcome quote:** Our findings validate the known association of loci at MAPT, MOBP, EIF2AK3 and STX6 with risk of PSP


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1002/bin.1836,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Frampton, S. E., & Shillingsburg, M. A. (2019). Promoting the development of verbal responses using instructive feedback. Journal of Applied Behavior Analysis, 53(2), 1029---1041. Portico. https://doi.org/10.1002/jaba.659

**Outcome:** ""successful""

> **Outcome quote:** We observed increased correct responses for related verbal responses; replicating Shillingsburg et al. Results suggest that the inclusion of IF may increase the efficiency of verbal behavior programming.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/09567976221082637,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240 Individual report available at https://osf.io/wdp9b

**Outcome:** ""successful""

> **Outcome quote:** The results of the replication were consistent with those of the original study in that average curiosity was highest in choice/preferred conditions, followed by no choice/preferred, and then no choice/not preferred.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.jebo.2019.03.020,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Kotrba, V., & Kotrba, P. (2025). Interest Rate Changes and Borrower Search Behavior: An Experimental Replication with Extensions. Jahrb--cher F--r National--konomie Und Statistik. https://doi.org/10.1515/jbnst-2025-0030

**Outcome:** ""successful""

> **Outcome quote:** Confirming the original findings, we observe that consumers are more likely to search for a new offer when rates rise, implying higher payment costs.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/0146167213508791,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Lee, S. C., & Feldman, G. (2025). Revisiting the link between true-self and morality: Replication and extension Registered Report of Newman, Bloom, and Knobe (2014) Studies 1 and 2. Royal Society Open Science, 12(6). https://doi.org/10.1098/rsos.250908

**Outcome:** ""successful""

> **Outcome quote:** We found support for Study 1---s findings that morally positive changes in others are perceived as more reflective of true-self than morally negative changes, in both the forced-choice (original: ----p = 0.39, 95% CI [0.25, 0.51]; replication: ----p = 0.20, 95% CI [0.16, 0.23]) and the continuous scale (original: ----p = 0.33, 95% CI [0.19, 0.45]; replication: ----p = 0.22, 95% CI [0.15, 0.25]) measures. We found support for Study 2---s findings that changes more aligned with observers--- political moral views are perceived as more reflective of true-self (original: ----p = 0.04, 95% CI [0.00, 0.11]; replication: ----p = 0.35, 95% CI [0.29, 0.41]).


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1086/676333,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Reed, W. R., Duan, J., Hong, S., Coupe, T., Loomas, Z., Miske, O., --- Vo, D. T. H. (2026, February 27). SCORE secondary data replication of McDevitt (2014). https://doi.org/10.17605/OSF.IO/4V7AX

**Outcome:** ""successful""

> **Outcome quote:** In the original paper the estimated coefficient is positive (the difference is slightly over 1 complaint) and significant. In the replication, the estimated coefficient is positive (0.22) and significant at the 5% significance level. This equates to a Cohen---s d of 0.15619499.Thus the replication claim was successful according to the SCORE criteria.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1126/science.1150952,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Aknin, L. B., Dunn, E. W., Proulx, J., Lok, I., & Norton, M. I. (2020). Does spending money on others promote happiness?: A registered replication report. Journal of Personality and Social Psychology, 119(2), e15---e26. https://doi.org/10.1037/pspa0000191

**Outcome:** ""mixed""

> **Outcome quote:** Taken together, these studies support the hypothesis that spending money on others does promote happiness, but demonstrate that the magnitude of the effect depends on several methodological features.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1108/ijpsm-08-2020-0218,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Koh, Y., & Law, K. K. (2025). The role of e-leadership and team dynamics in work-from-home performance: a replication study during the COVID-19 pandemic. Management Review Quarterly. https://doi.org/10.1007/s11301-025-00572-y

**Outcome:** ""mixed""

> **Outcome quote:** While the original study identified both constructs as drivers of virtual team performance in public-sector settings, our findings reveal a critical divergence: in crisis-driven SMEs, perceived team dynamics --- encompassing collaboration, support, and cohesion --- emerge as the strongest predictor of work-from-home (WFH) performance, with perceived e-leadership showing no significant direct effect.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1073/pnas.1121623109,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Horrigan, S. K. (2017). Replication Study: The CD47-signal regulatory protein alpha (SIRPa) interaction is a therapeutic target for human solid tumors. ELife, 6. CLOCKSS. https://doi.org/10.7554/elife.18173

**Outcome:** ""mixed""

> **Outcome quote:** ""We found that treatment of immune competent mice bearing orthotopic breast tumors with anti-mouse CD47 antibodies resulted in short-term anemia compared to controls, consistent with the previously described function of CD47 in normal phagocytosis of aging red blood cells and results reported in the original study (Table S4; Willingham et al., 2012). The weight of tumors after 30 days administration of anti-CD47 antibodies or IgG isotype control were not found to be statistically different, whereas the original study reported inhibition of tumor growth with anti-CD47 treatment (Figure 6A,B; Willingham et al., 2012).""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/j.1467-9280.2009.02326.x,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Blanken, I., van de Ven, N., Zeelenberg, M., & Meijers, M. H. C. (2014). Three Attempts to Replicate the Moral Licensing Effect. Social Psychology, 45(3), 232---238. https://doi.org/10.1027/1864-9335/a000189

**Outcome:** ""failed""

> **Outcome quote:** The third replication attempt (MTurk sample, 95% power based on a meta-analysis on self-licensing, N = 940) also did not confirm the moral licensing effect.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/lang.12140,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Hiver, P., & Al---Hoorie, A. H. (2019). Reexamining the Role of Vision in Second Language Motivation: A Preregistered Conceptual Replication of You, D--rnyei, and Csiz--r (2016). Language Learning, 70(1), 48---102. Portico. https://doi.org/10.1111/lang.12371

**Outcome:** ""failed""

> **Outcome quote:** found support for an alternative model where the Intended Effort scale showed a better fit as a predictor of motivation than as an outcome variable.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1038/nature08833,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Pelech, S., Gallagher, C., Sutter, C., Yue, L., Kerwin, J., Bhargava, A., Iorns, E., Tsui, R., Denis, A., Perfito, N., & Errington, T. M. (2021). Replication Study: RAF inhibitors prime wild-type RAF to activate the MAPK pathway and enhance growth. https://doi.org/10.1101/2021.11.30.470372

**Outcome:** ""failed""

> **Outcome quote:** ""The original study reported analogous results with GDC-0879, which was not observed in this replication.""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/puar.12649,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Sievert, M. (2021). A replication of ---Representative bureaucracy and the willingness to coproduce.--- Public Administration, 99(3), 616---632. Portico. https://doi.org/10.1111/padm.12743

**Outcome:** ""failed""

> **Outcome quote:** The results do not confirm a positive effect of symbolic gender representation on willingness to co---produce.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
